"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3450606241304","28.4728322248714","17.066958960637","12.4554038132851","20.236280630188","16.1539554329991","17.8845109452511","16.2041936592933","16.215975968932","16.4195691760111","21.7140001491266","20.8374465760359","24.8429527013295","27.0867619077105","28.1078274042853","35.0941906901967","41.8506802488286","43.5045318563582","46.8333157896094","42.8838785721266","39.3751094408429","30.7367448594284","23.5988356156116","21.2125120032579","19.9950573934454","20.6125615954784","17.357719658433","17.6483759985837","16.7409108725174","15.8155984319769","17.7739212520107","21.2039418643996","21.0691132267399","20.5736619222159","21.3550447611018",
"American Samoa","ASM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","30.2181621491676","30.2425998522811","29.7429277054333","29.5140691516976","30.0065783291044","31.0543763723253","32.2208116630493","31.3875316850961","32.4342802447612","31.3365038717151","31.4231601731602","30.5970518401266","30.0271221392868","29.028701996312","28.4423856398379","25.8114244071977","26.1732181580744","25.74996366958","26.2822218842674","26.6432901961774","26.3699417677386","28.3547754962938","28.9106549697641","26.5114292944203","26.0048331081934","26.9836759448146","28.1039671054143","27.898086950456","27.7266657230595","28.6614220204633","27.623562275288","24.5348574396361","22.8064877617222","23.4529547171169","23.9305264869908","25.0572393420043","24.1113881616574","24.0009111568284","25.1156707378023","25.3296988202281","25.8919654195344","23.1582021660242","24.2554623623273","26.007030943111","26.5880659201753","26.9676243082002","27.7412866557676","27.3471755803552","28.1494081563949","27.5129887832226","26.9461352407809","25.9432868336906","27.3175908517662","27.7286395572248","26.7582301625395","26.1113805788248","25.2841043930064","23.9744250133026","24.3863880116543","23.3219874334142","22.7279354612304","22.5826306071239","23.1156890618434","23.1932473759349","24.0919767539482",
"Austria","AUT","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","27.6318712690333","29.7742552923065","32.2965491204242","30.476328280161","30.3614122048145","28.493474877863","27.8280696647921","28.6994922190545","26.7002286068809","26.9775098050301","27.7122953255343","27.6202697249146","24.9152894975202","24.0377598096953","23.5329921224251","24.1715009976587","23.9598537921864","24.5346729496446","25.2918726484413","25.551111187707","25.7510314744543","26.8420969072761","26.4244117120192","25.9038839903106","26.5569027529532","25.6814352868846","25.9792394170832","25.5410735111136","25.5828501885423","25.0791471023159","25.706049968312","24.9279130602684","23.6230774906842","24.1941212310447","23.7682466626674","23.2345864227667","22.8306808001519","23.1393973500284","23.5337970115719","22.6637107958545","21.8611554230227","22.7073592505649","22.9527434287837","23.3121101516353","22.9671788352856","22.8959621968365","23.3219102437796","23.8459451205616","24.3135937640992","25.0801117201002","25.134256704245","25.8646541570211","25.2127203813994","24.6875584181551","23.5479112127244",
"Azerbaijan","AZE","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2592087312415","11.4520958083832","21.8169747515612","20.953821656051","26.2587136375767","15.6434529946574","29.1078094122813","36.9914194345059","35.5141545079347","28.5105030330322","23.1364320383205","22.8817066746934","34.08","52.8818302665641","57.7102529835174","41.3088440806548","29.7009527264192","21.3994816734543","18.5787748024277","18.8194317655155","18.1667255386789","20.1776045466764","22.4551866242143","25.7938881440995","27.4303937533572","27.8253034203751","25.0345882181606","23.8172078171339","20.6940768116666","21.1295517984961","22.6664792823179","16.2271252489185","12.0116262492284","17.4006159423821","16.7969003538156",
"Burundi","BDI","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","26.9221955070836","26.1731919896704","25.2927693444964","25.3542955427698","26.9000679043218","26.5831824800111","26.0240943390343","25.5108143585387","25.5110223764704","24.3528472153269","24.8197573662501","21.5582679949954","20.2956400806129","18.720580506277","18.3669506893747","18.8219009903254","18.6655534221378","19.1086301886512","21.0756417285888","22.83655657605","23.9803812910788","22.3916858211095","22.0981515076207","21.3180910069297","20.7984827812125","21.2317407409695","21.1846630058459","21.8542937017378","21.7804884968778","22.1665354285214","22.5070638327085","22.3902708268942","20.696424121126","20.4941888377035","21.4618504095247","22.1538935922611","22.3254390645591","23.2930144412895","24.1181419052712","22.5500517779492","21.9382428923496","22.7900061624511","22.8236232419409","22.1558511394486","22.8409196700006","23.1519860999475","23.5198221753782","23.5041514887444","23.7749835796852","24.2312098845978","24.0338724949105","23.9163856652107","23.9336223125547","24.1661068006826","24.2476765830721",
"Benin","BEN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","27.0523280378744","16.6267377092867","12.4755060533288","8.74840336668087","12.8376893820997","13.3741655160011","15.0853504320924","12.4571096514897","12.6215462802717","12.9558310407174","13.4168075060895","13.8825185296768","16.2427832653018","17.5648673837753","16.3402660242417","17.2259606173951","17.2787547601197","20.0596856103684","18.7260035737058","19.0630663062128","16.9126841557001","17.5433638972786","16.0866608482814","15.0410868587762","14.1614409546098","17.0574739269899","15.8450088744723","16.5655504658066","17.6499967380481","18.2263279960581","16.2040295951807","20.7082627484833","21.6376626983262","20.4957392258274","19.72249305162","23.4384503972218","25.900562756214","25.1732556309975","25.2065173861299","28.447444436108","30.7328757658114","34.1217773085656","34.6655509408179",
"Burkina Faso","BFA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","15.5479502289963","14.1196846977812","13.8087158590648","17.2171027929582","17.2639734182026","14.8530527833504","19.1403974009873","19.1439429157191","19.9656829972361","18.4552271753081","19.6549793010251","17.7409318700115","20.0018536302565","19.4937699850016","18.7529870388975","25.7157287954269","22.4798067267414","22.5521355859493","24.2260159057352","22.3718622777746","17.0912927238886","16.4909288266509","13.6641871454809","13.3596138705109","14.3992388574488","15.634922833423","15.4378655956574","15.8951941535138","18.1832239589598","17.301896388026","18.7915710542384","20.1227742664708","21.1137502536834","22.1550536304438","23.4825820678442","18.6612605753847","19.147211610749","20.2451557982691","20.8835008952792","20.1522963589389","18.8401565182191","17.7568948377207","18.1079398753545","18.1462572544304","18.3732352965603","17.1648896381461",
"Bangladesh","BGD","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","14.4393912962956","17.1557664410058","17.3632790930077","16.5627367701504","16.4842575699599","15.8309437037216","16.1764548292232","15.4734420283602","15.7359830693445","16.1209144348967","16.4586755151535","16.8959474633294","17.3050292766937","17.9468320109013","18.402556188374","19.1197958221399","20.7299506037379","21.8162145054057","22.1214128239602","22.7213703034657","23.8085625731369","24.1743067306933","24.3414161366729","24.6791888612834","24.9918339447004","25.8304355145863","26.1441457474299","26.1784970672047","26.2022714003991","26.2060570157536","26.2466561760577","27.4209733686034","28.2623350097187","28.3896207536466","28.5778757115563","28.886689247008","30.2397639179985","30.9468731155675","31.8225747704431","32.2137331126266","31.3079413414304","31.0187387357172","32.047275580905","30.9512000834944","30.7004900245244",
